"on_for","today_on_time","totalmw","today_kwh","-","today_standby_time","name","current_power","device","total_mw"
"13970","4813","787700884","0.11432956895326","-","4813","2015-06-13 01:20:01","95565","refrigerator",""
"10969","28722","822402915","0.69269676385393","-","28722","2015-06-13 08:30:01","94040","refrigerator",""
"23553","39096","","0.93710960207552","-","39096","2015-06-11 11:23:01","92850","refrigerator",""
"26451","17294","805679194","0.41396807494603","-","17294","2015-06-13 04:48:02","96035","refrigerator",""
"4112","19654","","0.47699514287324","-","19654","2015-06-10 05:59:04","96780","",""
"18234","9069","677684128","0.21770650435413","-","9069","2015-06-12 02:31:01","95745","refrigerator",""
"14635","5470","672488611","0.13111455262229","-","5470","2015-06-12 01:31:01","96255","refrigerator",""
"172","69540","651393386","1.6763638168606","-","69540","2015-06-11 21:30:02","119610","refrigerator",""
"12475","3310","669413722","0.079866401597328","-","3310","2015-06-12 00:55:02","96060","refrigerator",""
"8183","11681","","0.30294153939216","-","11681","2015-06-08 15:07:01","98875","",""
"20875","77656","","1.8842461710183","-","77656","2015-06-05 17:09:01","94820","",""
"20554","36097","","0.86666296733326","-","36097","2015-06-11 10:33:02","94350","refrigerator",""
"22914","79695","","1.9334626220026","-","79698","2015-06-05 17:43:03","95450","",""
"24232","68905","763650049","1.6504718830094","-","68905","2015-06-12 20:11:01","94715","refrigerator",""
"7671","52344","740094697","1.2578826751577","-","52344","2015-06-12 15:35:01","94530","refrigerator",""
"23494","39036","","0.9369132020716","-","39036","2015-06-10 11:22:01","93980","",""
"2733","18275","","0.44313719219608","-","18275","2015-06-10 05:36:01","97085","",""
"20433","35975","","0.864300117286","-","35975","2015-06-10 10:31:01","94425","",""
"12232","29984","824185627","0.72240863111484","-","29985","2015-06-13 08:51:03","93725","refrigerator",""
"16611","7454","791516074","0.17791607022499","-","7454","2015-06-13 02:04:01","95805","refrigerator",""
"51","17803","690496799","0.43125102529169","-","17803","2015-06-12 05:28:01","154195","refrigerator",""
"651","45324","730078218","1.0909413551522","-","45324","2015-06-12 13:38:02","100870","refrigerator",""
"22413","37955","","0.91008805153509","-","37955","2015-06-10 11:04:01","95170","",""
"24930","67384","","1.6144995156233","-","67384","2015-06-09 19:46:02","94675","",""
"2220","44676","","1.0773955882146","-","44676","2015-06-11 14:04:06","98485","refrigerator",""
"9916","52369","","1.2597543085284","-","52369","2015-06-10 15:35:50","94650","",""
"3831","48504","734616411","1.1665779066649","-","48504","2015-06-12 14:31:01","94510","refrigerator",""
"21633","37175","","0.89271783452102","-","37175","2015-06-10 10:51:01","94490","",""
"13911","58584","748912380","1.4048440614302","-","58584","2015-06-12 17:19:02","94410","refrigerator",""
"6831","51504","738970686","1.2391491581163","-","51504","2015-06-12 15:21:02","93700","refrigerator",""
"12829","3672","786078848","0.087295635079246","-","3672","2015-06-13 01:01:01","94410","refrigerator",""
"21473","39225","721164143","0.94237343551413","-","39225","2015-06-12 11:25:02","93885","refrigerator",""
"21269","63723","","1.5260579971878","-","63723","2015-06-09 18:45:01","94495","",""
"23013","38555","","0.92585323518373","-","38555","2015-06-10 11:14:01","94335","",""
"16228","58682","","1.4059803947863","-","58682","2015-06-09 17:21:01","94930","",""
"14390","32143","827186423","0.77242189878177","-","32143","2015-06-13 09:27:02","93215","refrigerator",""
"25169","13804","","0.33089355661787","-","13804","2015-06-10 03:50:02","95180","",""
"15451","57905","","1.3886443777729","-","57905","2015-06-09 17:08:04","94715","",""
"6170","50843","738030444","1.2234784578029","-","50843","2015-06-12 15:10:01","94345","refrigerator",""
"5964","9462","","0.24840887163484","-","9462","2015-06-08 14:30:01","99685","",""
"6295","48751","","1.1757223568478","-","48751","2015-06-11 15:12:01","95405","refrigerator",""
"23753","41505","724447330","0.99709321994186","-","41505","2015-06-12 12:03:02","93335","refrigerator",""
"9929","52383","","1.2562239917911","-","52383","2015-06-09 15:36:02","94295","",""
"23313","38855","","0.93218005197693","-","38855","2015-06-10 11:19:01","95095","",""
"18231","9074","793810275","0.21615275432306","-","9074","2015-06-13 02:31:02","96025","refrigerator",""
"7491","79072","778680026","1.9009715046861","-","79073","2015-06-12 23:32:03","95905","refrigerator",""
"6807","76172","","1.829115603249","-","76172","2015-06-09 22:44:01","95560","",""
"12832","30584","708963413","0.73902793144723","-","30584","2015-06-12 09:01:02","93335","refrigerator",""
"5995","75363","660123652","1.821868253104","-","75363","2015-06-11 23:07:02","96945","refrigerator",""
"26913","42456","","1.0176843870204","-","42456","2015-06-11 12:37:02","195","refrigerator",""
"14433","29975","","0.72133468109336","-","29975","2015-06-10 08:51:01","94945","",""
"19078","75859","","1.8414124034949","-","75859","2015-06-05 16:39:04","95115","",""
"17789","60243","","1.4438668788773","-","60243","2015-06-09 17:47:02","94560","",""
"12693","28235","","0.68057906361158","-","28235","2015-06-10 08:22:01","92830","",""
"2390","73972","771237591","1.776930918872","-","73972","2015-06-12 22:07:01","98325","refrigerator",""
"21393","36935","","0.88638985106113","-","36935","2015-06-10 10:47:01","95105","",""
"17275","8110","676336829","0.1952515205717","-","8110","2015-06-12 02:15:02","96090","refrigerator",""
"26635","17470","689897764","0.42126710842534","-","17470","2015-06-12 04:51:02","95780","refrigerator",""
"0","0","1012537576","0","-","0","2015-06-15 13:47:06","0","refrigerator",""
"25015","15850","687595488","0.38289584099125","-","15850","2015-06-12 04:24:01","96250","refrigerator",""
"11391","2234","783982640","0.05235883438051","-","2234","2015-06-13 00:37:02","95010","refrigerator",""
"3954","73322","657109090","1.7716255520992","-","73322","2015-06-11 22:33:01","97335","refrigerator",""
"5934","75302","660026943","1.8202564364051","-","75302","2015-06-11 23:06:01","96810","refrigerator",""
"21411","66084","759593566","1.5828638316573","-","66084","2015-06-12 19:24:02","94455","refrigerator",""
"11875","2710","668549895","0.065469284642719","-","2710","2015-06-12 00:45:01","96235","refrigerator",""
"23815","80596","","1.9557482724483","-","80596","2015-06-05 17:58:02","96250","",""
"7851","79431","779160182","1.9089741048461","-","79433","2015-06-12 23:38:03","96045","refrigerator",""
"7708","50162","","1.204284507419","-","50162","2015-06-09 14:59:01","94580","",""
"26393","44145","728202070","1.0596722211934","-","44145","2015-06-12 12:47:02","94060","refrigerator",""
"1010","72592","769156284","1.7422424681782","-","72592","2015-06-12 21:44:02","100915","refrigerator",""
"19733","37485","718720943","0.90165343469973","-","37485","2015-06-12 10:56:01","93260","refrigerator",""
"16592","32134","","0.77312713212921","-","32134","2015-06-10 09:27:01","94935","",""
"10052","25594","","0.61789541235791","-","25594","2015-06-10 07:38:01","94025","",""
"22289","10924","","0.26257740525155","-","10924","2015-06-10 03:02:02","95985","",""
"14030","31783","826717213","0.7646017319587","-","31783","2015-06-13 09:21:02","93985","refrigerator",""
"24476","66932","647498350","1.6114465488956","-","66932","2015-06-11 20:15:01","95085","refrigerator",""
"4771","47224","","1.1377366560881","-","47224","2015-06-10 14:10:02","95765","",""
"18895","9730","678646384","0.23374410467488","-","9730","2015-06-12 02:42:01","96635","refrigerator",""
"15753","31295","","0.75269651505393","-","31295","2015-06-10 09:13:01","93930","",""
"16555","59011","636151448","1.42233151178","-","59011","2015-06-11 18:03:01","96230","refrigerator",""
"6871","76235","","1.8307109699476","-","76236","2015-06-09 22:45:05","95365","",""
"19310","37063","834209082","0.88946621778932","-","37063","2015-06-13 10:49:02","94845","refrigerator",""
"475","42931","","1.0315684706314","-","42931","2015-06-11 13:35:01","107290","refrigerator",""
"5930","23683","815219191","0.57296802812603","-","23683","2015-06-13 07:06:02","95315","refrigerator",""
"3114","72482","655937525","1.7520994683753","-","72482","2015-06-11 22:19:01","97985","refrigerator",""
"25615","16450","688458913","0.39728625794572","-","16450","2015-06-12 04:34:02","96450","refrigerator",""
